datum,exchange,ticker,score,price,rs,eps_q_growth,eps_cagr,inst_pct,pct_from_high,vol_ratio,stop,c_ok,a_ok,n_ok,s_ok,l_ok,i_ok,m_ok,total_score
2026-06-22,048 Nasdaq/NYSE,CSCO,6,121.53,89.5,35.4,-10.2,82.9,6.5,1.58,111.81,True,False,True,True,True,True,True,81.4
2026-06-22,048 Nasdaq/NYSE,ROST,5,236.97,82.0,35.6,7.0,94.7,1.3,1.06,218.01,True,False,True,False,True,True,True,80.0
2026-06-22,048 Nasdaq/NYSE,STLD,5,250.98,91.2,85.8,-30.4,87.0,11.2,0.52,230.9,True,False,True,False,True,True,True,76.8
2026-06-22,048 Nasdaq/NYSE,PANW,5,286.4,81.4,0.0,60.6,83.3,4.7,1.26,263.49,False,False,True,True,True,True,True,76.3
2026-06-22,048 Nasdaq/NYSE,FSLR,5,263.11,85.8,65.4,35.6,94.5,17.3,1.13,242.06,True,True,False,False,True,True,True,73.7
2026-06-22,048 Nasdaq/NYSE,PWR,5,740.14,90.1,52.9,17.5,95.2,5.7,0.79,680.93,True,False,True,False,True,True,True,73.3
2026-06-22,048 Nasdaq/NYSE,KLAC,4,269.16,95.8,10.3,9.5,93.8,0.0,1.16,247.63,False,False,True,False,True,True,True,69.2
2026-06-22,048 Nasdaq/NYSE,ON,4,131.55,95.0,0.0,-76.5,109.0,1.8,0.96,121.03,False,False,True,False,True,True,True,69.0
2026-06-22,048 Nasdaq/NYSE,CMI,4,724.93,93.2,-20.6,96.7,88.0,0.0,0.84,666.94,False,False,True,False,True,True,True,68.6
2026-06-22,048 Nasdaq/NYSE,DAL,4,85.92,85.5,0.0,4.2,83.8,0.0,1.09,79.05,False,False,True,False,True,True,True,67.1
2026-06-22,048 Nasdaq/NYSE,HWM,5,280.36,75.1,68.6,40.4,94.5,1.0,0.79,257.93,True,True,True,False,False,True,True,66.9
2026-06-22,048 Nasdaq/NYSE,LLY,5,1102.08,70.5,168.1,98.5,85.4,5.1,0.9,1013.91,True,True,True,False,False,True,True,66.8
2026-06-22,048 Nasdaq/NYSE,MCHP,4,102.71,81.2,0.0,-65.3,100.6,0.0,1.12,94.49,False,False,True,False,True,True,True,66.2
2026-06-22,048 Nasdaq/NYSE,WST,5,329.71,76.0,54.6,-8.8,103.9,1.5,1.26,303.33,True,False,True,True,False,True,True,65.5
2026-06-22,048 Nasdaq/NYSE,FFIV,5,391.27,70.2,1.5,32.4,110.3,4.4,1.45,359.97,False,True,True,True,False,True,True,60
2026-06-22,048 Nasdaq/NYSE,HPE,4,48.4,95.5,0.0,-83.2,94.2,13.6,0.76,44.53,False,False,True,False,True,True,True,59.1
2026-06-22,048 Nasdaq/NYSE,JBHT,4,273.48,88.4,20.2,-9.4,78.5,5.5,0.88,251.6,False,False,True,False,True,True,True,57.7
2026-06-22,048 Nasdaq/NYSE,ROK,4,478.08,74.5,38.9,-20.8,91.0,0.0,0.99,439.83,True,False,True,False,False,True,True,53.9
2026-06-22,048 Nasdaq/NYSE,MNST,4,93.02,72.5,28.6,8.1,70.9,0.2,0.79,85.58,True,False,True,False,False,True,True,52.9
2026-06-22,048 Nasdaq/NYSE,GE,4,355.12,72.2,-3.7,-4.2,81.0,0.7,1.54,326.71,False,False,True,True,False,True,True,50
2026-06-22,048 Nasdaq/NYSE,RL,4,410.92,74.0,17.5,20.7,107.9,0.5,1.25,378.05,False,False,True,True,False,True,True,50
