datum,exchange,ticker,score,price,box_bottom,box_top,box_days,breakout,vol_ratio,new_high,trend_ok,total_score
2026-07-01,048 Nasdaq/NYSE,AMP,3,479.68,446.79,469.63,5,True,0.69,False,True,40
2026-07-01,048 Nasdaq/NYSE,CF,3,108.16,102.17,104.93,9,True,0.67,False,True,40
2026-07-01,048 Nasdaq/NYSE,CTRA,3,32.56,30.89,32.37,16,True,0.0,False,True,40
2026-07-01,048 Nasdaq/NYSE,DINO,3,72.56,64.5,66.88,10,True,0.65,False,True,40
2026-07-01,048 Nasdaq/NYSE,FAST,3,47.75,44.88,46.91,12,True,0.78,False,True,40
2026-07-01,048 Nasdaq/NYSE,GOOG,3,357.89,334.69,352.83,6,True,0.71,False,True,40
2026-07-01,048 Nasdaq/NYSE,GOOGL,3,361.21,337.39,358.92,8,True,0.67,False,True,40
2026-07-01,048 Nasdaq/NYSE,KVUE,3,19.33,17.86,18.53,10,True,0.65,False,True,40
2026-07-01,048 Nasdaq/NYSE,PGR,3,225.3,190.4,199.77,24,True,0.98,False,True,40
2026-07-01,048 Nasdaq/NYSE,RJF,3,158.19,149.08,155.17,5,True,0.82,False,True,40
2026-07-01,048 Nasdaq/NYSE,TDY,3,661.2,612.17,631.83,9,True,0.89,False,True,40
2026-07-01,048 Nasdaq/NYSE,TPL,3,415.02,354.48,363.85,11,True,0.85,False,True,40
2026-07-01,048 Nasdaq/NYSE,TSLA,3,425.3,375.12,392.87,7,True,0.83,False,True,40
2026-07-01,048 Nasdaq/NYSE,AME,3,237.13,237.13,244.71,5,False,0.78,True,True,35
2026-07-01,048 Nasdaq/NYSE,CMI,3,682.32,682.32,728.32,5,False,0.56,True,True,35
2026-07-01,048 Nasdaq/NYSE,DAL,3,93.06,92.11,95.14,5,False,0.63,True,True,35
2026-07-01,048 Nasdaq/NYSE,GE,3,374.94,369.0,379.67,5,False,0.47,True,True,35
2026-07-01,048 Nasdaq/NYSE,GNRC,3,270.22,270.22,296.44,5,False,0.98,True,True,35
2026-07-01,048 Nasdaq/NYSE,GWW,3,1338.24,1338.24,1379.46,4,False,0.71,True,True,35
2026-07-01,048 Nasdaq/NYSE,HST,3,23.35,23.35,24.3852,7,False,1.4,True,True,35
2026-07-01,048 Nasdaq/NYSE,IEX,3,224.96,224.96,230.18,5,False,1.04,True,True,35
2026-07-01,048 Nasdaq/NYSE,MU,3,1032.28,1132.33,1198.71,4,False,0.87,True,True,35
2026-07-01,048 Nasdaq/NYSE,PSA,3,323.04,318.31,327.48,4,False,0.43,True,True,35
2026-07-01,048 Nasdaq/NYSE,TT,3,484.58,477.89,499.0,4,False,0.63,True,True,35
2026-07-01,048 Nasdaq/NYSE,VRTX,3,498.01,491.34,503.89,4,False,0.65,True,True,35
2026-07-01,048 Nasdaq/NYSE,WAB,3,264.0,264.0,280.76,4,False,0.59,True,True,35
