datum,exchange,ticker,score,price,box_bottom,box_top,box_days,breakout,vol_ratio,new_high,trend_ok,total_score
2026-06-26,048 Nasdaq/NYSE,DAL,4,92.57,82.25,87.39,9,True,0.9,True,True,55
2026-06-26,048 Nasdaq/NYSE,FTNT,4,151.35,144.14,149.5,9,True,1.26,True,True,55
2026-06-26,048 Nasdaq/NYSE,GE,4,369.0,318.71,332.49,15,True,1.43,True,True,55
2026-06-26,048 Nasdaq/NYSE,GNRC,4,278.62,257.33,275.35,13,True,1.19,True,True,55
2026-06-26,048 Nasdaq/NYSE,GWW,4,1353.61,1311.1,1349.74,12,True,0.91,True,True,55
2026-06-26,048 Nasdaq/NYSE,MRK,4,128.66,113.87,118.95,9,True,1.42,True,True,55
2026-06-26,048 Nasdaq/NYSE,MU,4,1132.33,935.89,1036.37,16,True,1.45,True,True,55
2026-06-26,048 Nasdaq/NYSE,PANW,4,304.2,285.26,295.75,5,True,0.78,True,True,55
2026-06-26,048 Nasdaq/NYSE,WST,4,350.85,323.59,331.68,8,True,0.82,True,True,55
2026-06-26,048 Nasdaq/NYSE,RL,4,411.16,407.01,419.86,5,False,1.83,True,True,54.1
2026-06-26,048 Nasdaq/NYSE,HWM,3,268.87,268.87,290.63,6,False,4.71,False,True,53.5
2026-06-26,048 Nasdaq/NYSE,AMD,4,521.58,519.74,562.99,5,False,1.61,True,True,53.0
2026-06-26,048 Nasdaq/NYSE,LRCX,4,379.09,371.33,409.75,5,False,1.5,True,True,52.5
2026-06-26,048 Nasdaq/NYSE,ADSK,3,196.26,187.72,195.94,5,True,2.04,False,False,50.2
2026-06-26,048 Nasdaq/NYSE,SYK,3,332.71,301.14,312.31,9,True,1.97,False,False,49.8
2026-06-26,048 Nasdaq/NYSE,AAPL,3,283.78,275.15,301.64,4,False,3.9,False,True,49.5
2026-06-26,048 Nasdaq/NYSE,TMO,3,513.03,461.69,472.15,7,True,1.91,False,False,49.5
2026-06-26,048 Nasdaq/NYSE,WDAY,3,124.21,113.04,121.8,6,True,1.74,False,False,48.7
2026-06-26,048 Nasdaq/NYSE,EQT,3,52.7,50.72,51.89,8,True,1.62,False,False,48.1
2026-06-26,048 Nasdaq/NYSE,ON,3,90.65,115.74,124.05,4,False,3.22,False,True,46.1
2026-06-26,048 Nasdaq/NYSE,MPWR,3,1313.32,1438.3,1594.8101,5,False,3.14,False,True,45.7
2026-06-26,048 Nasdaq/NYSE,GOOG,3,334.69,334.69,358.2,5,False,2.77,False,True,43.9
2026-06-26,048 Nasdaq/NYSE,GOOGL,3,337.39,337.39,358.92,5,False,2.71,False,True,43.5
2026-06-26,048 Nasdaq/NYSE,ROST,3,213.26,213.26,234.99,4,False,2.29,False,True,41.5
2026-06-26,048 Nasdaq/NYSE,A,3,136.01,124.33,131.97,8,True,0.64,False,True,40
2026-06-26,048 Nasdaq/NYSE,CARR,3,73.59,67.16,68.84,17,True,1.22,False,True,40
2026-06-26,048 Nasdaq/NYSE,CF,3,105.7,102.17,104.93,6,True,0.85,False,True,40
2026-06-26,048 Nasdaq/NYSE,CHD,3,99.58,93.74,98.74,7,True,0.68,False,True,40
2026-06-26,048 Nasdaq/NYSE,CTRA,3,32.56,30.89,32.37,16,True,0.0,False,True,40
2026-06-26,048 Nasdaq/NYSE,DGX,3,209.88,193.58,201.04,7,True,1.4,False,True,40
2026-06-26,048 Nasdaq/NYSE,DHI,3,166.29,152.48,161.56,7,True,0.54,False,True,40
2026-06-26,048 Nasdaq/NYSE,DINO,3,68.29,64.5,66.88,7,True,0.64,False,True,40
2026-06-26,048 Nasdaq/NYSE,DOV,3,225.96,207.54,215.8705,22,True,0.92,False,True,40
2026-06-26,048 Nasdaq/NYSE,EG,3,355.52,335.63,344.74,8,True,0.48,False,True,40
2026-06-26,048 Nasdaq/NYSE,HUBB,3,517.02,467.59,493.47,13,True,1.15,False,True,40
2026-06-26,048 Nasdaq/NYSE,JBHT,3,280.3,267.24,279.17,7,True,1.27,False,True,40
2026-06-26,048 Nasdaq/NYSE,KVUE,3,19.13,17.86,18.53,7,True,1.06,False,True,40
2026-06-26,048 Nasdaq/NYSE,MHK,3,119.76,108.04,116.03,9,True,0.66,False,True,40
2026-06-26,048 Nasdaq/NYSE,PGR,3,224.34,190.4,199.77,21,True,0.85,False,True,40
2026-06-26,048 Nasdaq/NYSE,PH,3,968.92,823.3,875.46,22,True,1.47,False,True,40
2026-06-26,048 Nasdaq/NYSE,PKG,3,241.55,215.2162,226.3922,18,True,0.66,False,True,40
2026-06-26,048 Nasdaq/NYSE,PPG,3,123.24,117.14,121.79,7,True,0.78,False,True,40
2026-06-26,048 Nasdaq/NYSE,SOLV,3,79.53,73.56,76.9,7,True,0.5,False,True,40
2026-06-26,048 Nasdaq/NYSE,TPL,3,395.79,354.48,363.85,8,True,1.05,False,True,40
2026-06-26,048 Nasdaq/NYSE,VMC,3,311.35,269.98,285.56,15,True,1.18,False,True,40
2026-06-26,048 Nasdaq/NYSE,WAT,3,374.41,355.44,366.14,7,True,0.78,False,True,40
2026-06-26,048 Nasdaq/NYSE,EMR,3,143.49,141.44,152.0,5,False,1.99,False,True,39.9
2026-06-26,048 Nasdaq/NYSE,CSCO,3,113.77,113.77,122.59,9,False,1.85,False,True,39.3
2026-06-26,048 Nasdaq/NYSE,ALGN,3,178.43,168.49,180.55,5,False,1.57,False,True,37.9
2026-06-26,048 Nasdaq/NYSE,NXPI,3,277.02,294.06,309.3108,4,False,1.53,False,True,37.7
2026-06-26,048 Nasdaq/NYSE,COHR,3,380.56,407.25,439.68,5,False,1.08,True,True,35
2026-06-26,048 Nasdaq/NYSE,FIX,3,1854.23,1908.0699,2072.3101,5,False,1.41,True,True,35
2026-06-26,048 Nasdaq/NYSE,HST,3,25.06,24.58,25.32,4,False,0.76,True,True,35
2026-06-26,048 Nasdaq/NYSE,IEX,3,227.19,221.17,228.26,6,False,0.77,True,True,35
2026-06-26,048 Nasdaq/NYSE,JCI,3,138.4,138.4,148.78,5,False,0.97,True,True,35
2026-06-26,048 Nasdaq/NYSE,KEYS,3,328.66,351.3,374.963,5,False,0.78,True,True,35
2026-06-26,048 Nasdaq/NYSE,KLAC,3,248.64,244.49,269.9,5,False,1.49,True,True,35
2026-06-26,048 Nasdaq/NYSE,PSA,3,324.39,312.58,325.51,8,False,0.59,True,True,35
