datum,exchange,ticker,score,price,rs,eps_q_growth,eps_cagr,inst_pct,pct_from_high,vol_ratio,stop,c_ok,a_ok,n_ok,s_ok,l_ok,i_ok,m_ok,total_score
2026-06-24,048 Nasdaq/NYSE,CSCO,6,119.73,90.5,35.4,-10.2,82.9,7.9,1.62,110.15,True,False,True,True,True,True,True,81.6
2026-06-24,048 Nasdaq/NYSE,ROST,5,228.59,85.0,35.6,7.0,94.7,4.8,1.08,210.3,True,False,True,False,True,True,True,80.6
2026-06-24,048 Nasdaq/NYSE,TXN,6,303.11,86.0,31.0,-12.4,92.6,8.8,1.3,278.86,True,False,True,True,True,True,True,80.3
2026-06-24,048 Nasdaq/NYSE,EME,6,847.17,83.5,26.9,41.8,97.0,10.2,1.12,779.4,True,True,True,False,True,True,True,79.4
2026-06-24,048 Nasdaq/NYSE,NXPI,5,294.06,80.8,129.0,-15.0,100.7,11.6,1.06,270.54,True,False,True,False,True,True,True,79.1
2026-06-24,048 Nasdaq/NYSE,MNST,5,94.7,80.1,28.6,8.1,70.9,0.0,0.68,87.12,True,False,True,False,True,True,True,78.9
2026-06-24,048 Nasdaq/NYSE,ADI,5,413.16,88.0,106.5,-17.3,93.5,7.3,1.13,380.11,True,False,True,False,True,True,True,78.2
2026-06-24,048 Nasdaq/NYSE,STLD,5,241.43,91.6,85.8,-30.4,87.0,14.6,0.59,222.12,True,False,True,False,True,True,True,76.9
2026-06-24,048 Nasdaq/NYSE,LLY,5,1117.26,77.4,168.1,98.5,85.4,3.8,1.03,1027.88,True,True,True,False,False,True,True,76.8
2026-06-24,048 Nasdaq/NYSE,LRCX,5,374.8,97.7,37.2,9.0,88.1,8.5,0.99,344.82,True,False,True,False,True,True,True,73.3
2026-06-24,048 Nasdaq/NYSE,PWR,5,701.88,89.1,52.9,17.5,95.1,10.6,0.76,645.73,True,False,True,False,True,True,True,73.1
2026-06-24,048 Nasdaq/NYSE,AMAT,5,588.97,97.0,31.3,1.0,85.1,8.0,1.0,541.85,True,False,True,False,True,True,True,72.5
2026-06-24,048 Nasdaq/NYSE,CMI,4,694.87,93.2,-20.6,96.7,87.9,4.1,0.96,639.28,False,False,True,False,True,True,True,68.6
2026-06-24,048 Nasdaq/NYSE,DAL,4,90.65,90.0,0.0,4.2,83.8,0.0,0.97,83.4,False,False,True,False,True,True,True,68.0
2026-06-24,048 Nasdaq/NYSE,PANW,5,285.26,88.2,0.0,60.6,83.3,5.1,1.41,262.44,False,False,True,True,True,True,True,67.6
2026-06-24,048 Nasdaq/NYSE,HWM,5,276.06,79.2,68.6,40.4,94.5,2.5,0.73,253.98,True,True,True,False,False,True,True,66.9
2026-06-24,048 Nasdaq/NYSE,MPWR,4,1434.95,92.5,43.1,20.6,101.1,15.1,1.08,1320.15,True,False,False,False,True,True,True,62.8
2026-06-24,048 Nasdaq/NYSE,HPE,4,48.75,96.7,0.0,-83.2,94.2,12.9,0.75,44.85,False,False,True,False,True,True,True,59.3
2026-06-24,048 Nasdaq/NYSE,KLAC,4,240.48,96.3,10.3,9.5,93.8,10.7,1.08,221.24,False,False,True,False,True,True,True,59.3
2026-06-24,048 Nasdaq/NYSE,ON,4,115.74,95.0,0.0,-76.5,109.0,13.6,1.05,106.48,False,False,True,False,True,True,True,59.0
2026-06-24,048 Nasdaq/NYSE,AIZ,4,263.82,70.9,87.0,16.5,97.6,0.6,0.69,242.71,True,False,True,False,False,True,True,58.7
2026-06-24,048 Nasdaq/NYSE,JBHT,4,269.06,90.2,20.2,-9.4,78.5,7.0,1.04,247.54,False,False,True,False,True,True,True,58.0
2026-06-24,048 Nasdaq/NYSE,VLO,4,242.43,85.5,0.0,-48.4,87.9,7.3,0.7,223.04,False,False,True,False,True,True,True,57.1
2026-06-24,048 Nasdaq/NYSE,DINO,4,65.76,81.4,0.0,-39.7,84.1,11.1,0.9,60.5,False,False,True,False,True,True,True,56.3
2026-06-24,048 Nasdaq/NYSE,QCOM,4,197.41,78.7,162.1,-12.5,84.9,21.1,1.21,181.62,True,False,False,True,False,True,True,56.2
2026-06-24,048 Nasdaq/NYSE,FCX,4,61.84,73.8,150.3,9.2,88.3,13.8,0.78,56.89,True,False,True,False,False,True,True,55.0
2026-06-24,048 Nasdaq/NYSE,ROK,4,460.37,77.9,38.9,-20.8,91.0,3.7,1.06,423.54,True,False,True,False,False,True,True,53.9
2026-06-24,048 Nasdaq/NYSE,HAL,4,33.9,76.5,126.0,-30.3,89.5,20.8,1.22,31.19,True,False,False,True,False,True,True,52.6
2026-06-24,048 Nasdaq/NYSE,FFIV,5,384.78,70.0,1.5,32.4,110.3,6.0,1.39,354.0,False,True,True,True,False,True,True,50
2026-06-24,048 Nasdaq/NYSE,MRK,4,120.6,75.2,0.0,607.2,82.2,1.4,0.66,110.95,False,True,True,False,False,True,True,50
