datum,exchange,ticker,score,price,box_bottom,box_top,box_days,breakout,vol_ratio,new_high,trend_ok,total_score
2026-06-30,048 Nasdaq/NYSE,CTRA,3,32.56,30.89,32.37,16,True,0.0,False,True,40
2026-06-30,048 Nasdaq/NYSE,DINO,3,69.65,64.5,66.88,9,True,1.3,False,True,40
2026-06-30,048 Nasdaq/NYSE,FAST,3,48.03,44.88,46.91,11,True,1.09,False,True,40
2026-06-30,048 Nasdaq/NYSE,GOOG,3,353.33,334.69,352.83,5,True,0.75,False,True,40
2026-06-30,048 Nasdaq/NYSE,KVUE,3,19.11,17.86,18.53,9,True,0.71,False,True,40
2026-06-30,048 Nasdaq/NYSE,PGR,3,218.45,190.4,199.77,23,True,0.75,False,True,40
2026-06-30,048 Nasdaq/NYSE,SOLV,3,77.15,73.56,76.9,9,True,0.37,False,True,40
2026-06-30,048 Nasdaq/NYSE,TDY,3,666.9,612.17,631.83,8,True,1.06,False,True,40
2026-06-30,048 Nasdaq/NYSE,TPL,3,437.64,354.48,363.85,10,True,0.99,False,True,40
2026-06-30,048 Nasdaq/NYSE,TSLA,3,420.6,375.12,392.87,6,True,0.87,False,True,40
2026-06-30,048 Nasdaq/NYSE,BKR,3,55.5,55.5,57.81,4,False,1.77,False,True,38.8
2026-06-30,048 Nasdaq/NYSE,AIZ,3,268.53,260.77,268.67,5,False,0.53,True,True,35
2026-06-30,048 Nasdaq/NYSE,AME,3,241.94,237.52,244.71,4,False,0.82,True,True,35
2026-06-30,048 Nasdaq/NYSE,CMI,3,713.21,685.87,728.32,4,False,0.67,True,True,35
2026-06-30,048 Nasdaq/NYSE,DAL,3,93.66,92.11,95.14,4,False,0.76,True,True,35
2026-06-30,048 Nasdaq/NYSE,GE,3,373.73,369.0,379.67,4,False,0.57,True,True,35
2026-06-30,048 Nasdaq/NYSE,GNRC,3,292.81,278.62,296.44,4,False,0.5,True,True,35
2026-06-30,048 Nasdaq/NYSE,GWW,3,1360.4,1353.29,1390.96,4,False,0.74,True,True,35
2026-06-30,048 Nasdaq/NYSE,HST,3,23.71,23.71,25.32,6,False,1.1,True,True,35
2026-06-30,048 Nasdaq/NYSE,IEX,3,226.95,225.96,230.18,4,False,0.46,True,True,35
2026-06-30,048 Nasdaq/NYSE,MU,3,1154.29,1132.33,1255.0,4,False,0.7,True,True,35
2026-06-30,048 Nasdaq/NYSE,PSA,3,318.31,312.58,325.51,10,False,0.47,True,True,35
2026-06-30,048 Nasdaq/NYSE,RL,3,401.41,397.61,418.8362,7,False,0.51,True,True,35
2026-06-30,048 Nasdaq/NYSE,TT,3,491.16,477.89,505.87,4,False,0.95,True,True,35
2026-06-30,048 Nasdaq/NYSE,WAB,3,269.6,268.3,284.91,4,False,1.29,True,True,35
