datum,exchange,ticker,score,price,rs,eps_q_growth,eps_cagr,inst_pct,pct_from_high,vol_ratio,stop,c_ok,a_ok,n_ok,s_ok,l_ok,i_ok,m_ok,total_score
2026-06-19,048 Nasdaq/NYSE,GOOGL,6,368.03,92.4,81.2,33.8,80.8,8.5,1.02,338.59,True,True,True,False,True,True,True,86.6
2026-06-19,048 Nasdaq/NYSE,GOOG,6,367.46,92.0,81.2,33.8,61.1,7.9,1.11,338.06,True,True,True,False,True,True,True,86.5
2026-06-19,048 Nasdaq/NYSE,QCOM,5,226.11,88.4,162.1,-12.5,84.8,9.6,1.07,208.02,True,False,True,False,True,True,True,83.9
2026-06-19,048 Nasdaq/NYSE,LRCX,5,389.04,98.0,37.2,9.0,88.1,0.0,1.06,357.92,True,False,True,False,True,True,True,83.3
2026-06-19,048 Nasdaq/NYSE,GLW,5,194.92,97.8,136.3,65.7,73.8,6.3,0.94,179.33,True,False,True,False,True,True,True,83.2
2026-06-19,048 Nasdaq/NYSE,AMAT,5,617.11,97.4,31.3,1.0,85.1,0.0,1.02,567.74,True,False,True,False,True,True,True,82.6
2026-06-19,048 Nasdaq/NYSE,KEYS,5,363.67,93.8,35.8,-10.3,93.0,0.8,1.14,334.58,True,False,True,False,True,True,True,82.3
2026-06-19,048 Nasdaq/NYSE,CSCO,6,119.54,91.4,35.4,-10.2,82.9,8.0,1.55,109.98,True,False,True,True,True,True,True,81.8
2026-06-19,048 Nasdaq/NYSE,ROST,5,232.8,86.2,35.6,7.0,94.7,3.1,0.97,214.18,True,False,True,False,True,True,True,80.8
2026-06-19,048 Nasdaq/NYSE,NXPI,5,313.27,87.0,129.0,-15.0,100.7,5.8,0.96,288.21,True,False,True,False,True,True,True,80.3
2026-06-19,048 Nasdaq/NYSE,ROK,5,473.79,81.2,38.9,-20.8,91.0,0.0,0.92,435.89,True,False,True,False,True,True,True,80.1
2026-06-19,048 Nasdaq/NYSE,STLD,5,249.91,92.8,85.8,-30.4,87.0,11.6,0.52,229.92,True,False,True,False,True,True,True,77.1
2026-06-19,048 Nasdaq/NYSE,GE,5,357.64,80.0,-3.7,-4.2,81.0,0.0,1.45,329.03,False,False,True,True,True,True,True,76.0
2026-06-19,048 Nasdaq/NYSE,AVGO,5,411.35,85.4,87.5,28.1,79.9,14.6,1.02,378.44,True,False,True,False,True,True,True,75.8
2026-06-19,048 Nasdaq/NYSE,FSLR,5,257.7,88.6,65.4,35.6,94.2,19.0,1.12,237.08,True,True,False,False,True,True,True,74.3
2026-06-19,048 Nasdaq/NYSE,MPWR,5,1563.7,94.6,43.1,20.6,101.1,7.5,1.15,1438.6,True,False,True,False,True,True,True,73.2
2026-06-19,048 Nasdaq/NYSE,NVDA,5,210.69,77.2,210.6,100.9,70.9,10.5,0.98,193.83,True,True,True,False,False,True,True,71.1
2026-06-19,048 Nasdaq/NYSE,KLAC,4,259.56,96.8,10.3,9.5,93.8,0.0,1.0,238.8,False,False,True,False,True,True,True,69.4
2026-06-19,048 Nasdaq/NYSE,CMI,4,716.86,94.2,-20.6,96.7,88.0,0.1,0.89,659.51,False,False,True,False,True,True,True,68.8
2026-06-19,048 Nasdaq/NYSE,PANW,4,287.78,87.2,0.0,60.6,83.3,4.2,1.17,264.76,False,False,True,False,True,True,True,67.4
2026-06-19,048 Nasdaq/NYSE,RL,4,413.01,81.4,17.5,20.7,108.0,0.0,1.14,379.97,False,False,True,False,True,True,True,66.3
2026-06-19,048 Nasdaq/NYSE,NEM,4,103.79,85.0,72.5,0.0,81.4,21.0,0.76,95.49,True,False,False,False,True,True,True,64.2
2026-06-19,048 Nasdaq/NYSE,AIZ,4,259.86,71.3,87.0,16.5,97.6,0.9,0.61,239.07,True,False,True,False,False,True,True,58.7
2026-06-19,048 Nasdaq/NYSE,MNST,4,91.34,77.6,28.6,8.1,70.9,2.0,0.85,84.03,True,False,True,False,False,True,True,52.9
2026-06-19,048 Nasdaq/NYSE,JCI,4,144.82,70.7,28.2,33.4,93.8,1.7,0.95,133.23,True,False,True,False,False,True,True,52.8
2026-06-19,048 Nasdaq/NYSE,FFIV,5,385.49,77.0,1.5,32.4,110.0,5.8,1.39,354.65,False,True,True,True,False,True,True,50
2026-06-19,048 Nasdaq/NYSE,GWW,4,1365.41,73.7,15.9,-3.4,76.0,0.0,1.26,1256.18,False,False,True,True,False,True,True,50
2026-06-19,048 Nasdaq/NYSE,WAB,4,273.83,70.1,12.4,19.8,96.1,0.0,1.28,251.92,False,False,True,True,False,True,True,50
2026-06-19,048 Nasdaq/NYSE,MRK,4,113.87,70.5,0.0,607.2,82.3,6.9,0.7,104.76,False,True,True,False,False,True,True,40
2026-06-19,048 Nasdaq/NYSE,PH,4,953.27,72.5,-5.9,30.2,91.2,6.6,0.84,877.01,False,True,True,False,False,True,True,40
